Local Agent Code,Clearance No,Clearance Date,Clearance Charge,Manufacture Name,Exporter,Country,Invoice No,Invoice Date,Type of Consignment ,Date of Arrival ,MOH Registered ,MOH Reg. No,HS Code,Trade Name,Generic Name,Batch No,Dosage,Strength/Volume,Pack Size,Per Pack Quantity,Manufacture Date,Expiry Date,Shelf Life ,Institution (Distribution),Institution Qty,Unit,Unit Price,Total Price,Currency,Free Qty,Net Qty,Remarks
OPP,11241,24-12-2018,,Wax Oil,Smit Export Pvt Ltd,India,SEPL-169/18-19,07-12-2018,Pharmaceutical Excipient,30-12-2018,N,N,34049010,Cetomacrogol Emulsifying Wax,Cetomacrogol Emulsifying Wax,ENN-088/18,,,,,Nov-18,Oct-23,60,0,1000,kg,3.42,3420,USD,0,1000,
OPP,11241,24-12-2018,,Alvin,Smit Export Pvt Ltd,India,SEPL-169/18-19,07-12-2018,Pharmaceutical Excipient,30-12-2018,N,N,17029040,Colour Caramel,Colour Caramel,AL/10158,,,,,Oct-18,Oct-20,24,0,70,kg,2.55,178.5,USD,0,70,
OPP,11241,24-12-2018,,Canton Lab,Smit Export Pvt Ltd,India,SEPL-169/18-19,07-12-2018,Pharmaceutical Excipient,30-12-2018,N,N,28352200,Sodium Dihydrogen Phosphate Dihydrate ,Sodium Dihydrogen Phosphate Dihydrate ,18P0389,,,,,Oct-18,Sep-23,60,0,25,kg,4.3,107.5,USD,0,25,
OPP,11242,24-12-2018,,Arihant Innochem Pvt Ltd,Arihant Innochem Pvt Ltd,India,2018-19/22 EXP,26-11-2018,Pharmaceutical Excipient,30-12-2018,N,N,39123919,Microcrystalline Cellulose ,Microcrystalline Cellulose ,k873,,,,,Jul-18,Jan-22,48,0,120,kg,29.5,3540,USD,0,120,
OPP,11237,24-12-2018,,Hetero Labs Limited (EOU),Hetero Labs Limited,India,SI3618225241,20-12-2018,Semi Finished Products - Bulk Tablets,31-12-2018,N,N,30049099,Oseltamivir Phosphate Caps,Oseltamvir Phosphate Caps,E182110B,,,,,Sep-18,Aug-23,60,0,45000,Nos,0.41,18450,USD,0,45000,
OPP,11238,24-12-2018,,USP I.S Pharmacopeial Convention,USP I.S Pharmacopeial Convention,USA,32022227,30-11-2018,Reference Standards,30-12-2018,N,N,29146990,Benzoquinone,Benzoquinone,,,,,,-,-,-,0,2,PCS,250,500,USD,0,2,
OPP,11238,24-12-2018,,USP I.S Pharmacopeial Convention,USP I.S Pharmacopeial Convention,USA,32022227,30-11-2018,Reference Standards,30-12-2018,N,N,29332900,Clotrimazole,Clotrimazole,,,,,,-,-,-,0,1,PCS,200,200,USD,0,1,
OPP,11238,24-12-2018,,USP I.S Pharmacopeial Convention,USP I.S Pharmacopeial Convention,USA,32022227,30-11-2018,Reference Standards,30-12-2018,N,N,29372300,Ethinyl Estradiol Related Compound B,Ethinyl Estradiol Related Compound B,,,,,,-,-,-,0,2,PCS,775,1550,USD,0,2,
OPP,11238,24-12-2018,,USP I.S Pharmacopeial Convention,USP I.S Pharmacopeial Convention,USA,32022227,30-11-2018,Reference Standards,30-12-2018,N,N,29335959,Levocetrizine Dihydrochloride,Levocetrizine Dihydrochloride,,,,,,-,-,-,0,1,PCS,245,245,USD,0,1,
OPP,11238,24-12-2018,,USP I.S Pharmacopeial Convention,USP I.S Pharmacopeial Convention,USA,32022227,30-11-2018,Reference Standards,30-12-2018,N,N,29335959,Levocetrizine Dihydrochloride,Levocetrizine Dihydrochloride,,,,,,-,-,-,0,1,PCS,245,245,USD,0,1,
OPP,11238,24-12-2018,,USP I.S Pharmacopeial Convention,USP I.S Pharmacopeial Convention,USA,32022227,30-11-2018,Reference Standards,30-12-2018,N,N,29400060,Mannose,Mannose,,,,,,-,-,-,0,1,PCS,210,210,USD,0,1,
OPP,11238,24-12-2018,,USP I.S Pharmacopeial Convention,USP I.S Pharmacopeial Convention,USA,32022227,30-11-2018,Reference Standards,30-12-2018,N,N,29333990,Omeprazole Related Compund A,Omeprazole Related Compund A,,,,,,-,-,-,0,3,PCS,775,2325,USD,0,3,
OPP,11364,26-12-2018,,Godrej Industries Ltd,Godrej Industries Ltd,India,29181403,21-12-2018,Pharmaceutical Excipient,03-01-2019,N,N,38237090,Ceto Stearyl Alcohol,Ceto Stearyl Alcohol,E18110108,,,,,Nov-18,-,-,0,2100,kg,1.55,3255,USD,0,2100,
OPP,11364,26-12-2018,,Godrej Industries Ltd,Godrej Industries Ltd,India,29181403,21-12-2018,Pharmaceutical Excipient,03-01-2019,N,N,29054500,Refined Glycerine,Refined Glycerine,PG1812880,,,,,Dec-18,-,-,0,12000,kg,1.25,15000,USD,0,12000,
OPP,11365,26-12-2018,,Maize Products,Maize Products,India,MEX-550,19-12-2018,Pharmaceutical Excipient,10-01-2019,N,N,29054400,Liquid Sorbitol,Liquid Sorbitol,SBBPN1812164,,,,,Dec-18,Nov-23,60,0,12000,kg,0.65,7800,USD,0,12000,
OPP,11366,26-12-2018,,Jiali Bio Group (Qingdao) Ltd,Jiali Bio Group (Qingdao) Ltd,China,JL-QD-18180-1,19-11-2018,Pharmaceutical Excipient,21-01-2019,N,N,29181400,Citric Acid,Citric Acid,118010112B,,,,,Oct-18,Oct-21,36,0,25000,kg,0.88,22000,USD,0,25000,
OPP,11414,30-12-2018,,Hetero Labs Limited (Unit VII),Hetero Labs Limited,India,SI3618225291,24-12-2018,Active Pharmaceutical Ingredient,01-01-2019,Y,5278,29333990,Omeprazole E.C Pellets,Omeprazole E.C Pellets,OMP1118139,,,,,Nov-18,Oct-21,36,0,750,kg,13,9750,USD,0,750,
OPP,11415,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819078,15-12-2018,Laboratory Reagent,In Transit,N,N,29011000,Heptane HPLC Plus,Heptane HPLC Plus,MKCF5675,,,,,-,-,-,0,2,Litre,125,250,USD,0,2,
OPP,11415,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819078,15-12-2018,Laboratory Reagent,In Transit,N,N,29093090,Tert-Butyl methyls ether,Tert-Butyl methyls ether,G246441711,,,,,-,-,-,0,2,Litre,36.873,73.75,USD,0,2,
OPP,11415,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819078,15-12-2018,Laboratory Reagent,In Transit,N,N,29011000,N-Heptane,N-Heptane,C302000,,,,,-,-,-,0,2,Litre,47.43,94.86,USD,0,2,
OPP,11415,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819078,15-12-2018,Laboratory Reagent,In Transit,N,N,29141100,Acetone,Acetone,G173021801,,,,,-,-,-,0,1,Litre,33.1245,33.12,USD,0,1,
OPP,11415,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819078,15-12-2018,Laboratory Reagent,In Transit,N,N,29153300,n-Butyl acetate,n-Butyl acetate,GL22341802,,,,,-,-,-,0,1,Litre,43.129,43.13,USD,0,1,
OPP,11415,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819078,15-12-2018,Laboratory Reagent,In Transit,N,N,29151300,Ethyl formate,Ethyl formate,STBH6320,,,,,-,-,-,0,2,Pack,74.375,148.75,USD,0,2,
OPP,11415,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819078,15-12-2018,Laboratory Reagent,In Transit,N,N,29091900,Tert-Butyl ethyl ether,Tert-Butyl ethyl ether,MKCF9593,,,,,-,-,-,0,1,Pack,165.6225,165.62,USD,0,1,
OPP,11415,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819078,15-12-2018,Laboratory Reagent,In Transit,N,N,29333990,"2,6-Lutidine reagentplus","2,6-Lutidine reagentplus",STBH5966,,,,,-,-,-,0,1,Pack,81.2515,81.25,USD,0,1,
OPP,11415,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819078,15-12-2018,Laboratory Reagent,In Transit,N,N,29211990,Triethylamine,Triethylamine,A305916,,,,,-,-,-,0,2,Pack,35.938,71.88,USD,0,2,
OPP,11416,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819077,15-12-2018,Laboratory Reagent,In Transit,N,N,28111100,Hydrofluric acid,Hydrofluric acid,LM0762AZ1802,,,,,-,-,-,0,5,Pack,28.1265,140.63,USD,0,5,
OPP,11416,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819077,15-12-2018,Laboratory Reagent,In Transit,N,N,290111000,N-Hexane,N-Hexane,C401087,,,,,-,-,-,0,2,Pack,40.035,80.07,USD,0,2,
OPP,11416,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819077,15-12-2018,Laboratory Reagent,In Transit,N,N,29319090,Trimethylchlorosilane,Trimethylchlorosilane,L303508,,,,,-,-,-,0,1,Pack,34.69,34.69,USD,0,1,
OPP,11416,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819077,15-12-2018,Laboratory Reagent,In Transit,N,N,29011000,n-Hexane,n-Hexane,LR208J18,,,,,-,-,-,0,20,Pack,54.4,1088,USD,0,20,
OPP,11416,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819077,15-12-2018,Laboratory Reagent,In Transit,N,N,29091900,Di-iso-Propyl ether,Di-iso-Propyl ether,C306531,,,,,-,-,-,0,15,Pack,29.988,449.82,USD,0,15,
OPP,11416,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819077,15-12-2018,Laboratory Reagent,In Transit,N,N,29051220,Iso-Propyl alcohol,Iso-Propyl alcohol,A273451807,,,,,-,-,-,0,20,Pack,29.2995,585.99,USD,0,20,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29332990,1-(Trimethylsily) imidazole for GC Derivatization,1-(Trimethylsily) imidazole for GC Derivatization,MKCC0662,,,,,-,-,-,0,2,Pack,261,522,USD,0,2,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29221990,Propranolol hydrochloride,Propranolol hydrochloride,BCBV9430,,,,,-,-,-,0,1,Pack,706.25,706.25,USD,0,1,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,34029099,Sodium n-Dodecyl sulfate,Sodium n-Dodecyl sulfate,3150382,,,,,-,-,-,0,10,Pack,109.021,1090.21,USD,0,10,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,28369990,Ammonium hydrogen carbonate,Ammonium hydrogen carbonate,A27730Z1809,,,,,-,-,-,0,2,Pack,12.4865,24.97,USD,0,2,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,28429090,Ammonium thiocyanate,Ammonium thiocyanate,B246881807,,,,,-,-,-,0,3,Pack,14.3735,43.12,USD,0,3,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29163110,Benzolic acid,Benzolic acid,B255081801,,,,,-,-,-,0,2,Pack,14.69,29.38,USD,0,2,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,38220019,Buffer solution ,Buffer solution ,298/02 &218/02,,,,,-,-,-,0,10,Pack,23.69,236.9,USD,0,10,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29094100,Diethylene glycol puriss,Diethylene glycol puriss,BCBV7882,,,,,-,-,-,0,1,Pack,65.63,65.63,USD,0,1,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,28332990,Ammonium ferric sulphate dodecahydrate,Ammonium ferric sulphate dodecahydrate,B26170Z1806,,,,,-,-,-,0,2,Pack,9.69,19.38,USD,0,2,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29054500,Glycerol reagentplus,Glycerol reagentplus,BCBV4329,,,,,-,-,-,0,2,Pack,45.63,91.26,USD,0,2,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29252990,Glyoxal bis-(2-hydroxyanil) AR,Glyoxal bis-(2-hydroxyanil) AR,GM0119A1804,,,,,-,-,-,0,2,Pack,36.873,73.75,USD,0,2,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29333990,8-Hydroxyquinoline,8-Hydroxyquinoline,B152331802,,,,,-,-,-,0,2,Pack,15.0025,30.01,USD,0,2,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29335990,Hypoxanthine,Hypoxanthine,SLBH5921V,,,,,-,-,-,0,1,Pack,306.25,306.25,USD,0,1,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,28469090,Lamthanum oxide,Lamthanum oxide,A1333Z1710,,,,,-,-,-,0,2,Pack,15.623,31.25,USD,0,2,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29224990,Nitrilotriacetic acid,Nitrilotriacetic acid,A246971804,,,,,-,-,-,0,1,Pack,7.19,7.19,USD,0,1,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29094900,2-Phenoxyethanol,2-Phenoxyethanol,L266731806,,,,,-,-,-,0,2,Pack,14.586,29.17,USD,0,2,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,28364000,Potassium carbonate anhydrous,Potassium carbonate anhydrous,B274941808,,,,,-,-,-,0,3,Pack,11.186,33.56,USD,0,3,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,98020000,Squalane,Squalane,58A2K,,,,,-,-,-,0,1,Pack,90.63,90.63,USD,0,1,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,35051090,Starch soluble,Starch soluble,GM0182B1804,,,,,-,-,-,0,4,Pack,12.19,48.76,USD,0,4,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,80070090,Tin metal granular,Tin metal granular,A102451802,,,,,-,-,-,0,2,Pack,16.252,32.5,USD,0,2,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29051700,1-Hexadecanol Reagentplus,1-Hexadecanol Reagentplus,BCBV5058,,,,,-,-,-,0,1,Pack,36.87,36.87,USD,0,1,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29224990,L-Isoleucine,L-Isoleucine,L250791805,,,,,-,-,-,0,5,Pack,12.504,62.52,USD,0,5,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,27101990,Paraffin liquid colourless,Paraffin liquid colourless,L271271807,,,,,-,-,-,0,30,Pack,11.186,335.58,USD,0,30,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29145000,1-Naphtholbenzein,1-Naphtholbenzein,L249181805,,,,,-,-,-,0,4,Pack,29.376,117.5,USD,0,4,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,34029099,Tween-80 Extra pure,Tween-80 Extra pure,L253581801,,,,,-,-,-,0,6,Pack,17.4335,104.6,USD,0,6,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,38249990,Span 85,Span 85,MKCG1354,,,,,-,-,-,0,1,Litre,181.25,181.25,USD,0,1,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,29051700,1-Octadecanol Reagentplus,1-Octadecanol Reagentplus,BCBW9037,,,,,-,-,-,0,1,Pack,29.69,29.69,USD,0,1,
OPP,11417,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819086,20-12-2018,Laboratory Reagent,In Transit,N,N,34029099,Tween-20 Extra pure,Tween-20 Extra pure,L277741809,,,,,-,-,-,0,10,Pack,13.124,131.24,USD,0,10,
OPP,11418,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819080,15-12-2018,Laboratory Reagent,In Transit,N,N,,Chlorform,Chlorform,LM03361704,,,,,-,-,-,0,2,Litre,43.13,86.26,USD,0,2,
OPP,11418,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819080,15-12-2018,Laboratory Reagent,In Transit,N,N,29031200,Dichloromethane,Dichloromethane,G221491701,,,,,-,-,-,0,1,Litre,40.62,40.62,USD,0,1,
OPP,11418,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819080,15-12-2018,Laboratory Reagent,In Transit,N,N,29393000,Caffeine anhydrous,Caffeine anhydrous,A241431802,,,,,-,-,-,0,1,Pack,28.95,28.95,USD,0,1,
OPP,11418,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819080,15-12-2018,Laboratory Reagent,In Transit,N,N,28191000,Chromium trioxide,Chromium trioxide,A2576721809,,,,,-,-,-,0,1,Pack,30.24,30.24,USD,0,1,
OPP,11418,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819080,15-12-2018,Laboratory Reagent,In Transit,N,N,28419000,Ammonium Metavanadate,Ammonium Metavanadate,B25614Z1804,,,,,-,-,-,0,1,Pack,34.37,34.37,USD,0,1,
OPP,11418,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819080,15-12-2018,Laboratory Reagent,In Transit,N,N,,Chloral hydrate,Chloral hydrate,BCBX6060,,,,,-,-,-,0,2,Pack,48.127,96.25,USD,0,2,
OPP,11418,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819080,15-12-2018,Laboratory Reagent,In Transit,N,N,28439019,Palladium Chloride,Palladium Chloride,PC0218001,,,,,-,-,-,0,2,Pack,84.37,168.74,USD,0,2,
OPP,11418,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819080,15-12-2018,Laboratory Reagent,In Transit,N,N,29319090,Kalignost,Kalignost,B237551806,,,,,-,-,-,0,1,Pack,100,100,USD,0,1,
OPP,11418,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819080,15-12-2018,Laboratory Reagent,In Transit,N,N,28419000,Potassium Pyroantimonate,Potassium Pyroantimonate,A253561802,,,,,-,-,-,0,3,Pack,49.3765,148.13,USD,0,3,
OPP,11419,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819079,15-12-2018,Laboratory Reagent,In Transit,N,N,29051100,Methanol ,Methanol ,I0950311,,,,,-,-,-,0,2,Litre,68.75,137.5,USD,0,2,
OPP,11419,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819079,15-12-2018,Laboratory Reagent,In Transit,N,N,29215990,Triethylamine,Triethylamine,A255761803,,,,,-,-,-,0,5,Pack,23.256,116.28,USD,0,5,
OPP,11419,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819079,15-12-2018,Laboratory Reagent,In Transit,N,N,29280090,"2,4-Dinitrophenyl Hydrazine","2,4-Dinitrophenyl Hydrazine",GM0152A1701,,,,,-,-,-,0,2,Pack,23.13,46.26,USD,0,2,
OPP,11419,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819079,15-12-2018,Laboratory Reagent,In Transit,N,N,28299020,Potassium bromate,Potassium bromate,B277651810,,,,,-,-,-,0,2,Pack,29.25,58.5,USD,0,2,
OPP,11419,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819079,15-12-2018,Laboratory Reagent,In Transit,N,N,28342100,Potassium Nitrate,Potassium Nitrate,A240111802,,,,,-,-,-,0,2,Pack,24.684,49.37,USD,0,2,
OPP,11419,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819079,15-12-2018,Laboratory Reagent,In Transit,N,N,38220090,Tetrabutyl ammonium hydroxide,Tetrabutyl ammonium hydroxide,LM01951802,,,,,-,-,-,0,10,Pack,24.752,247.52,USD,0,10,
OPP,11419,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819079,15-12-2018,Laboratory Reagent,In Transit,N,N,29021100,Cyclohexane,Cyclohexane,A25722Z1802,,,,,-,-,-,0,20,Pack,27.1915,543.83,USD,0,20,
OPP,11419,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819079,15-12-2018,Laboratory Reagent,In Transit,N,N,27101990,Isopar G,Isopar G,US67366,,,,,-,-,-,0,4,Pack,250,1000,USD,0,4,
OPP,11420,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819081,15-12-2018,Laboratory Reagent,In Transit,N,N,29041090,p-Toluenesulphonic Acid Monohydrate,p-Toluenesulphonic Acid Monohydrate,A20431Z1801,,,,,-,-,-,0,2,Pack,24.684,49.37,USD,0,2,
OPP,11420,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819081,15-12-2018,Laboratory Reagent,In Transit,N,N,29159020,Caprylic acid,Caprylic acid,L204271701,,,,,-,-,-,0,1,Pack,27.7185,27.72,USD,0,1,
OPP,11420,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819081,15-12-2018,Laboratory Reagent,In Transit,N,N,32049000,Crystal violet,Crystal violet,B26869Z1806,,,,,-,-,-,0,1,Pack,20.791,20.79,USD,0,1,
OPP,11420,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819081,15-12-2018,Laboratory Reagent,In Transit,N,N,29359090,Chloramine,Chloramine,A268031806,,,,,-,-,-,0,2,Pack,30.6255,61.25,USD,0,2,
OPP,11420,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819081,15-12-2018,Laboratory Reagent,In Transit,N,N,28332940,Manganese (ii) Sulphate,Manganese (ii) Sulphate,B271541806,,,,,-,-,-,0,2,Pack,16.87,33.74,USD,0,2,
OPP,11420,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819081,15-12-2018,Laboratory Reagent,In Transit,N,N,29163990,4-Nitrobenzoylchloride,4-Nitrobenzoylchloride,C305017,,,,,-,-,-,0,2,Pack,24.752,49.5,USD,0,2,
OPP,11420,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819081,15-12-2018,Laboratory Reagent,In Transit,N,N,38220090,Tetrabutyl ammonium hydroxide,Tetrabutyl ammonium hydroxide,LM06381808,,,,,-,-,-,0,3,Pack,29.5885,88.77,USD,0,3,
OPP,11420,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819081,15-12-2018,Laboratory Reagent,In Transit,N,N,28273990,Stannous chloride dihydrate,Stannous chloride dihydrate,B23713Z1706,,,,,-,-,-,0,2,Pack,33.439,66.88,USD,0,2,
OPP,11420,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819081,15-12-2018,Laboratory Reagent,In Transit,N,N,29214330,O-Tolidine,O-Tolidine,GM0051Z1803,,,,,-,-,-,0,1,Pack,43.129,43.13,USD,0,1,
OPP,11420,30-12-2018,,Jignesh Agency Private Limited,Jignesh Agency Private Limited,India,EXV1819081,15-12-2018,Laboratory Reagent,In Transit,N,N,34021200,Trion X-100,Trion X-100,L274291808,,,,,-,-,-,0,10,Pack,31.059,310.59,USD,0,10,
OPP,11436,31-12-2018,,Hetero Labs Limited (Unit VII),Hetero Labs Limited,India,SI3618225294,24-12-2018,Active Pharmaceutical Ingredient,01-01-2019,Y,5278,29333990,Omeprazole E.C Pellets,Omeprazole E.C Pellets,OMP1118139,,,,,Nov-18,Oct-21,36,0,750,kg,13,9750,USD,0,750,
OPP,11239,24-12-2018,,"Bayer Pharma AG, Germany",Sandoz (China) Pharmaceutical Company Ltd,China,25512366,23-11-2018,Finished Products,30-12-2018,Y,N,30049000,Xarelto 10 mg,Rivaroxaban,BXHUKJ1,,,,,Dec-17,Dec-20,36,0,440,Unit,22.7053,9990.33,USD,0,440,
OPP,11239,24-12-2018,,"Bayer Pharma AG, Germany",Sandoz (China) Pharmaceutical Company Ltd,China,25512366,23-11-2018,Finished Products,30-12-2018,Y,N,30049000,Xarelto 10 mg,Rivaroxaban,BXHUKJ2,,,,,Dec-17,Dec-20,36,0,440,Unit,22.7053,9990.33,USD,0,440,
OPP,11239,24-12-2018,,"Bayer Pharma AG, Germany",Sandoz (China) Pharmaceutical Company Ltd,China,25512366,23-11-2018,Finished Products,30-12-2018,Y,N,30049000,Xarelto Tablets,Rivaroxaban,BXHXG61,,,,,Dec-17,Dec-20,36,0,440,Unit,22.7053,9990.33,USD,0,440,
OPP,11240,24-12-2018,,"Bayer Pharma AG, Germany",Sandoz A Novartis Division,Brazil,006-18,12-12-2018,Finished Products,30-12-2018,Y,N,30049000,Xarelto Tablets,Rivaroxaban,BXJ11K1,,,,,Sep-17,Sep-20,36,0,23,Unit,26.2,602.6,USD,0,23,
OPP,11240,24-12-2018,,"Bayer Pharma AG, Germany",Sandoz A Novartis Division,Brazil,006-18,12-12-2018,Finished Products,30-12-2018,Y,N,30049000,Xarelto Tablets,Rivaroxaban,BXJ11N2,,,,,Sep-17,Sep-20,36,0,8,Unit,78.6,628.8,USD,0,8,
